"","ans","subj","cond","trial_index","corr","reindex"
"1562","2","mtsl0488","lang1","200",1,26
"1563","1","mtsl0488","lang1","207",0,27
"1564","1","mtsl0488","lang1","214",0,28
"1565","2","mtsl0488","lang1","221",0,29
"1566","1","mtsl0488","lang1","228",0,30
"1567","2","mtsl0488","lang1","235",1,31
"1568","1","mtsl0488","lang1","242",1,32
"1569","1","mtsl0691","lang2","25",1,1
"1570","2","mtsl0691","lang2","32",0,2
"1571","2","mtsl0691","lang2","39",0,3
"1572","1","mtsl0691","lang2","46",1,4
"1573","1","mtsl0691","lang2","53",1,5
"1574","1","mtsl0691","lang2","60",1,6
"1575","1","mtsl0691","lang2","67",1,7
"1576","1","mtsl0691","lang2","74",1,8
"1577","1","mtsl0691","lang2","81",1,9
"1578","1","mtsl0691","lang2","88",1,10
"1579","1","mtsl0691","lang2","95",1,11
"1580","1","mtsl0691","lang2","102",1,12
"1581","1","mtsl0691","lang2","109",1,13
"1582","1","mtsl0691","lang2","116",1,14
"1583","1","mtsl0691","lang2","123",1,15
"1584","1","mtsl0691","lang2","130",1,16
"1585","2","mtsl0691","lang2","137",1,17
"1586","2","mtsl0691","lang2","144",1,18
"1587","2","mtsl0691","lang2","151",1,19
"1588","2","mtsl0691","lang2","158",1,20
"1589","2","mtsl0691","lang2","165",1,21
"1590","2","mtsl0691","lang2","172",1,22
"1591","2","mtsl0691","lang2","179",1,23
"1592","2","mtsl0691","lang2","186",1,24
"1593","2","mtsl0691","lang2","193",1,25
"1594","2","mtsl0691","lang2","200",1,26
"1595","2","mtsl0691","lang2","207",1,27
"1596","2","mtsl0691","lang2","214",1,28
"1597","2","mtsl0691","lang2","221",1,29
"1598","2","mtsl0691","lang2","228",1,30
"1599","2","mtsl0691","lang2","235",1,31
"1600","2","mtsl0691","lang2","242",1,32
"1601","1","mtsl0885","lang2","25",1,1
"1602","1","mtsl0885","lang2","32",1,2
"1603","1","mtsl0885","lang2","39",1,3
"1604","1","mtsl0885","lang2","46",1,4
"1605","2","mtsl0885","lang2","53",0,5
"1606","2","mtsl0885","lang2","60",0,6
"1607","1","mtsl0885","lang2","67",1,7
"1608","2","mtsl0885","lang2","74",0,8
"1609","1","mtsl0885","lang2","81",1,9
"1610","2","mtsl0885","lang2","88",0,10
"1611","1","mtsl0885","lang2","95",1,11
"1612","2","mtsl0885","lang2","102",0,12
"1613","1","mtsl0885","lang2","109",1,13
"1614","1","mtsl0885","lang2","116",1,14
"1615","2","mtsl0885","lang2","123",0,15
"1616","2","mtsl0885","lang2","130",0,16
"1617","1","mtsl0885","lang2","137",0,17
"1618","1","mtsl0885","lang2","144",0,18
"1619","2","mtsl0885","lang2","151",1,19
"1620","2","mtsl0885","lang2","158",1,20
"1621","2","mtsl0885","lang2","165",1,21
"1622","1","mtsl0885","lang2","172",0,22
"1623","2","mtsl0885","lang2","179",1,23
"1624","2","mtsl0885","lang2","186",1,24
"1625","2","mtsl0885","lang2","193",1,25
"1626","1","mtsl0885","lang2","200",0,26
"1627","2","mtsl0885","lang2","207",1,27
"1628","1","mtsl0885","lang2","214",0,28
"1629","2","mtsl0885","lang2","221",1,29
"1630","2","mtsl0885","lang2","228",1,30
"1631","2","mtsl0885","lang2","235",1,31
"1632","1","mtsl0885","lang2","242",0,32
"1633","2","mtsl1083","lang1","25",0,1
"1634","1","mtsl1083","lang1","32",1,2
"1635","1","mtsl1083","lang1","39",1,3
"1636","2","mtsl1083","lang1","46",1,4
"1637","1","mtsl1083","lang1","53",0,5
"1638","1","mtsl1083","lang1","60",1,6
"1639","2","mtsl1083","lang1","67",0,7
"1640","1","mtsl1083","lang1","74",0,8
"1641","1","mtsl1083","lang1","81",0,9
"1642","1","mtsl1083","lang1","88",0,10
"1643","1","mtsl1083","lang1","95",1,11
"1644","2","mtsl1083","lang1","102",1,12
"1645","2","mtsl1083","lang1","109",0,13
"1646","1","mtsl1083","lang1","116",1,14
"1647","2","mtsl1083","lang1","123",1,15
"1648","1","mtsl1083","lang1","130",0,16
"1649","1","mtsl1083","lang1","137",1,17
"1650","1","mtsl1083","lang1","144",1,18
"1651","2","mtsl1083","lang1","151",0,19
"1652","2","mtsl1083","lang1","158",0,20
"1653","1","mtsl1083","lang1","165",0,21
"1654","1","mtsl1083","lang1","172",1,22
"1655","1","mtsl1083","lang1","179",0,23
"1656","1","mtsl1083","lang1","186",0,24
"1657","2","mtsl1083","lang1","193",0,25
"1658","1","mtsl1083","lang1","200",0,26
"1659","2","mtsl1083","lang1","207",1,27
"1660","2","mtsl1083","lang1","214",1,28
"1661","2","mtsl1083","lang1","221",0,29
"1662","2","mtsl1083","lang1","228",1,30
"1663","1","mtsl1083","lang1","235",0,31
"1664","2","mtsl1083","lang1","242",0,32
"1665","2","mtslaa0292","lang2","23",0,1
"1666","1","mtslaa0292","lang2","30",1,2
"1667","1","mtslaa0292","lang2","37",1,3
"1668","1","mtslaa0292","lang2","44",1,4
"1669","2","mtslaa0292","lang2","51",0,5
"1670","2","mtslaa0292","lang2","58",0,6
"1671","1","mtslaa0292","lang2","65",1,7
"1672","1","mtslaa0292","lang2","72",1,8
"1673","1","mtslaa0292","lang2","79",1,9
"1674","2","mtslaa0292","lang2","86",0,10
"1675","2","mtslaa0292","lang2","93",0,11
"1676","2","mtslaa0292","lang2","100",0,12
"1677","1","mtslaa0292","lang2","107",1,13
"1678","2","mtslaa0292","lang2","114",0,14
"1679","2","mtslaa0292","lang2","121",0,15
"1680","2","mtslaa0292","lang2","128",0,16
"1681","2","mtslaa0292","lang2","135",1,17
"1682","2","mtslaa0292","lang2","142",1,18
"1683","2","mtslaa0292","lang2","149",1,19
"1684","1","mtslaa0292","lang2","156",0,20
"1685","1","mtslaa0292","lang2","163",0,21
"1686","2","mtslaa0292","lang2","170",1,22
"1687","2","mtslaa0292","lang2","177",1,23
"1688","1","mtslaa0292","lang2","184",0,24
"1689","1","mtslaa0292","lang2","191",0,25
"1690","2","mtslaa0292","lang2","198",1,26
"1691","2","mtslaa0292","lang2","205",1,27
"1692","2","mtslaa0292","lang2","212",1,28
"1693","2","mtslaa0292","lang2","219",1,29
"1694","2","mtslaa0292","lang2","226",1,30
"1695","1","mtslaa0292","lang2","233",0,31
"1696","2","mtslaa0292","lang2","240",1,32
"1697","2","mtslab1184","lang1","25",0,1
"1698","1","mtslab1184","lang1","32",1,2
"1699","2","mtslab1184","lang1","39",0,3
"1700","2","mtslab1184","lang1","46",1,4
"1701","2","mtslab1184","lang1","53",1,5
"1702","2","mtslab1184","lang1","60",0,6
"1703","1","mtslab1184","lang1","67",1,7
"1704","2","mtslab1184","lang1","74",1,8
"1705","2","mtslab1184","lang1","81",1,9
"1706","2","mtslab1184","lang1","88",1,10
"1707","1","mtslab1184","lang1","95",1,11
"1708","2","mtslab1184","lang1","102",1,12
"1709","1","mtslab1184","lang1","109",1,13
"1710","1","mtslab1184","lang1","116",1,14
"1711","1","mtslab1184","lang1","123",0,15
"1712","2","mtslab1184","lang1","130",1,16
"1713","1","mtslab1184","lang1","137",1,17
"1714","1","mtslab1184","lang1","144",1,18
"1715","1","mtslab1184","lang1","151",1,19
"1716","1","mtslab1184","lang1","158",1,20
"1717","1","mtslab1184","lang1","165",0,21
"1718","2","mtslab1184","lang1","172",0,22
"1719","2","mtslab1184","lang1","179",1,23
"1720","1","mtslab1184","lang1","186",0,24
"1721","2","mtslab1184","lang1","193",0,25
"1722","1","mtslab1184","lang1","200",0,26
"1723","2","mtslab1184","lang1","207",1,27
"1724","1","mtslab1184","lang1","214",0,28
"1725","1","mtslab1184","lang1","221",1,29
"1726","2","mtslab1184","lang1","228",1,30
"1727","1","mtslab1184","lang1","235",0,31
"1728","1","mtslab1184","lang1","242",1,32
"1729","1","mtslab1190","lang1","23",1,1
"1730","2","mtslab1190","lang1","30",0,2
"1731","1","mtslab1190","lang1","37",1,3
"1732","1","mtslab1190","lang1","44",0,4
"1733","1","mtslab1190","lang1","51",0,5
"1734","1","mtslab1190","lang1","58",1,6
"1735","1","mtslab1190","lang1","65",1,7
"1736","2","mtslab1190","lang1","72",1,8
"1737","2","mtslab1190","lang1","79",1,9
"1738","2","mtslab1190","lang1","86",1,10
"1739","1","mtslab1190","lang1","93",1,11
"1740","1","mtslab1190","lang1","100",0,12
"1741","2","mtslab1190","lang1","107",0,13
"1742","2","mtslab1190","lang1","114",0,14
"1743","1","mtslab1190","lang1","121",0,15
"1744","2","mtslab1190","lang1","128",1,16
"1745","2","mtslab1190","lang1","135",0,17
"1746","1","mtslab1190","lang1","142",1,18
"1747","2","mtslab1190","lang1","149",0,19
"1748","2","mtslab1190","lang1","156",0,20
"1749","1","mtslab1190","lang1","163",0,21
"1750","2","mtslab1190","lang1","170",0,22
"1751","1","mtslab1190","lang1","177",0,23
"1752","1","mtslab1190","lang1","184",0,24
"1753","2","mtslab1190","lang1","191",0,25
"1754","1","mtslab1190","lang1","198",0,26
"1755","2","mtslab1190","lang1","205",1,27
"1756","2","mtslab1190","lang1","212",1,28
"1757","1","mtslab1190","lang1","219",1,29
"1758","2","mtslab1190","lang1","226",1,30
"1759","1","mtslab1190","lang1","233",0,31
"1760","1","mtslab1190","lang1","240",1,32
"1761","1","mtslad0484","lang1","25",1,1
"1762","1","mtslad0484","lang1","32",1,2
"1763","2","mtslad0484","lang1","39",0,3
"1764","2","mtslad0484","lang1","46",1,4
"1765","2","mtslad0484","lang1","53",1,5
"1766","1","mtslad0484","lang1","60",1,6
"1767","2","mtslad0484","lang1","67",0,7
"1768","1","mtslad0484","lang1","74",0,8
"1769","2","mtslad0484","lang1","81",1,9
"1770","2","mtslad0484","lang1","88",1,10
"1771","2","mtslad0484","lang1","95",0,11
"1772","2","mtslad0484","lang1","102",1,12
"1773","1","mtslad0484","lang1","109",1,13
"1774","1","mtslad0484","lang1","116",1,14
"1775","2","mtslad0484","lang1","123",1,15
"1776","2","mtslad0484","lang1","130",1,16
"1777","1","mtslad0484","lang1","137",1,17
"1778","1","mtslad0484","lang1","144",1,18
"1779","2","mtslad0484","lang1","151",0,19
"1780","2","mtslad0484","lang1","158",0,20
"1781","2","mtslad0484","lang1","165",1,21
"1782","1","mtslad0484","lang1","172",1,22
"1783","2","mtslad0484","lang1","179",1,23
"1784","2","mtslad0484","lang1","186",1,24
"1785","1","mtslad0484","lang1","193",1,25
"1786","2","mtslad0484","lang1","200",1,26
"1787","2","mtslad0484","lang1","207",1,27
"1788","2","mtslad0484","lang1","214",1,28
"1789","1","mtslad0484","lang1","221",1,29
"1790","1","mtslad0484","lang1","228",0,30
"1791","1","mtslad0484","lang1","235",0,31
"1792","1","mtslad0484","lang1","242",1,32
"1793","1","mtslag0788","lang1","25",1,1
"1794","2","mtslag0788","lang1","32",0,2
"1795","1","mtslag0788","lang1","39",1,3
"1796","1","mtslag0788","lang1","46",0,4
"1797","1","mtslag0788","lang1","53",0,5
"1798","1","mtslag0788","lang1","60",1,6
"1799","1","mtslag0788","lang1","67",1,7
"1800","2","mtslag0788","lang1","74",1,8
"1801","1","mtslag0788","lang1","81",0,9
"1802","2","mtslag0788","lang1","88",1,10
"1803","2","mtslag0788","lang1","95",0,11
"1804","2","mtslag0788","lang1","102",1,12
"1805","1","mtslag0788","lang1","109",1,13
"1806","1","mtslag0788","lang1","116",1,14
"1807","1","mtslag0788","lang1","123",0,15
"1808","1","mtslag0788","lang1","130",0,16
"1809","1","mtslag0788","lang1","137",1,17
"1810","1","mtslag0788","lang1","144",1,18
"1811","2","mtslag0788","lang1","151",0,19
"1812","2","mtslag0788","lang1","158",0,20
"1813","1","mtslag0788","lang1","165",0,21
"1814","1","mtslag0788","lang1","172",1,22
"1815","1","mtslag0788","lang1","179",0,23
"1816","2","mtslag0788","lang1","186",1,24
"1817","1","mtslag0788","lang1","193",1,25
"1818","1","mtslag0788","lang1","200",0,26
"1819","2","mtslag0788","lang1","207",1,27
"1820","1","mtslag0788","lang1","214",0,28
"1821","1","mtslag0788","lang1","221",1,29
"1822","2","mtslag0788","lang1","228",1,30
"1823","1","mtslag0788","lang1","235",0,31
"1824","2","mtslag0788","lang1","242",0,32
"1825","2","mtslAG1213","lang1","25",0,1
"1826","1","mtslAG1213","lang1","32",1,2
"1827","2","mtslAG1213","lang1","39",0,3
"1828","2","mtslAG1213","lang1","46",1,4
"1829","1","mtslAG1213","lang1","53",0,5
"1830","2","mtslAG1213","lang1","60",0,6
"1831","1","mtslAG1213","lang1","67",1,7
"1832","2","mtslAG1213","lang1","74",1,8
"1833","1","mtslAG1213","lang1","81",0,9
"1834","2","mtslAG1213","lang1","88",1,10
"1835","2","mtslAG1213","lang1","95",0,11
"1836","1","mtslAG1213","lang1","102",0,12
"1837","1","mtslAG1213","lang1","109",1,13
"1838","2","mtslAG1213","lang1","116",0,14
"1839","1","mtslAG1213","lang1","123",0,15
"1840","2","mtslAG1213","lang1","130",1,16
"1841","1","mtslAG1213","lang1","137",1,17
"1842","2","mtslAG1213","lang1","144",0,18
"1843","1","mtslAG1213","lang1","151",1,19
"1844","1","mtslAG1213","lang1","158",1,20
"1845","1","mtslAG1213","lang1","165",0,21
"1846","1","mtslAG1213","lang1","172",1,22
"1847","2","mtslAG1213","lang1","179",1,23
"1848","2","mtslAG1213","lang1","186",1,24
"1849","2","mtslAG1213","lang1","193",0,25
"1850","2","mtslAG1213","lang1","200",1,26
"1851","1","mtslAG1213","lang1","207",0,27
"1852","2","mtslAG1213","lang1","214",1,28
"1853","1","mtslAG1213","lang1","221",1,29
"1854","2","mtslAG1213","lang1","228",1,30
"1855","2","mtslAG1213","lang1","235",1,31
"1856","2","mtslAG1213","lang1","242",0,32
"1857","1","mtslag1284","lang2","25",1,1
"1858","1","mtslag1284","lang2","32",1,2
"1859","1","mtslag1284","lang2","39",1,3
"1860","1","mtslag1284","lang2","46",1,4
"1861","1","mtslag1284","lang2","53",1,5
"1862","1","mtslag1284","lang2","60",1,6
"1863","1","mtslag1284","lang2","67",1,7
"1864","1","mtslag1284","lang2","74",1,8
"1865","1","mtslag1284","lang2","81",1,9
"1866","1","mtslag1284","lang2","88",1,10
"1867","1","mtslag1284","lang2","95",1,11
"1868","1","mtslag1284","lang2","102",1,12
"1869","2","mtslag1284","lang2","109",0,13
"1870","1","mtslag1284","lang2","116",1,14
"1871","1","mtslag1284","lang2","123",1,15
"1872","1","mtslag1284","lang2","130",1,16
"1873","2","mtslag1284","lang2","137",1,17
"1874","2","mtslag1284","lang2","144",1,18
"1875","2","mtslag1284","lang2","151",1,19
"1876","2","mtslag1284","lang2","158",1,20
"1877","2","mtslag1284","lang2","165",1,21
"1878","2","mtslag1284","lang2","172",1,22
"1879","2","mtslag1284","lang2","179",1,23
"1880","2","mtslag1284","lang2","186",1,24
"1881","2","mtslag1284","lang2","193",1,25
"1882","2","mtslag1284","lang2","200",1,26
"1883","2","mtslag1284","lang2","207",1,27
"1884","2","mtslag1284","lang2","214",1,28
"1885","2","mtslag1284","lang2","221",1,29
"1886","2","mtslag1284","lang2","228",1,30
"1887","2","mtslag1284","lang2","235",1,31
"1888","2","mtslag1284","lang2","242",1,32
"1889","1","mtslag1293","lang2","25",1,1
"1890","2","mtslag1293","lang2","32",0,2
"1891","2","mtslag1293","lang2","39",0,3
"1892","1","mtslag1293","lang2","46",1,4
"1893","2","mtslag1293","lang2","53",0,5
"1894","1","mtslag1293","lang2","60",1,6
"1895","1","mtslag1293","lang2","67",1,7
"1896","1","mtslag1293","lang2","74",1,8
"1897","2","mtslag1293","lang2","81",0,9
"1898","2","mtslag1293","lang2","88",0,10
"1899","2","mtslag1293","lang2","95",0,11
"1900","1","mtslag1293","lang2","102",1,12
"1901","2","mtslag1293","lang2","109",0,13
"1902","1","mtslag1293","lang2","116",1,14
"1903","2","mtslag1293","lang2","123",0,15
"1904","2","mtslag1293","lang2","130",0,16
"1905","2","mtslag1293","lang2","137",1,17
"1906","2","mtslag1293","lang2","144",1,18
"1907","2","mtslag1293","lang2","151",1,19
"1908","1","mtslag1293","lang2","158",0,20
"1909","1","mtslag1293","lang2","165",0,21
"1910","2","mtslag1293","lang2","172",1,22
"1911","2","mtslag1293","lang2","179",1,23
"1912","1","mtslag1293","lang2","186",0,24
"1913","2","mtslag1293","lang2","193",1,25
"1914","1","mtslag1293","lang2","200",0,26
"1915","2","mtslag1293","lang2","207",1,27
"1916","1","mtslag1293","lang2","214",0,28
"1917","1","mtslag1293","lang2","221",0,29
"1918","2","mtslag1293","lang2","228",1,30
"1919","2","mtslag1293","lang2","235",1,31
"1920","1","mtslag1293","lang2","242",0,32
"1953","2","mtslak0584","lang1","25",0,1
"1954","1","mtslak0584","lang1","32",1,2
"1955","1","mtslak0584","lang1","39",1,3
"1956","2","mtslak0584","lang1","46",1,4
"1957","1","mtslak0584","lang1","53",0,5
"1958","2","mtslak0584","lang1","60",0,6
"1959","1","mtslak0584","lang1","67",1,7
"1960","2","mtslak0584","lang1","74",1,8
"1961","2","mtslak0584","lang1","81",1,9
"1962","1","mtslak0584","lang1","88",0,10
"1963","1","mtslak0584","lang1","95",1,11
"1964","2","mtslak0584","lang1","102",1,12
"1965","1","mtslak0584","lang1","109",1,13
"1966","1","mtslak0584","lang1","116",1,14
"1967","2","mtslak0584","lang1","123",1,15
"1968","2","mtslak0584","lang1","130",1,16
"1969","1","mtslak0584","lang1","137",1,17
"1970","2","mtslak0584","lang1","144",0,18
"1971","1","mtslak0584","lang1","151",1,19
"1972","1","mtslak0584","lang1","158",1,20
"1973","1","mtslak0584","lang1","165",0,21
"1974","2","mtslak0584","lang1","172",0,22
"1975","1","mtslak0584","lang1","179",0,23
"1976","1","mtslak0584","lang1","186",0,24
"1977","2","mtslak0584","lang1","193",0,25
"1978","2","mtslak0584","lang1","200",1,26
"1979","1","mtslak0584","lang1","207",0,27
"1980","2","mtslak0584","lang1","214",1,28
"1981","1","mtslak0584","lang1","221",1,29
"1982","2","mtslak0584","lang1","228",1,30
"1983","1","mtslak0584","lang1","235",0,31
"1984","2","mtslak0584","lang1","242",0,32
"1985","2","mtslal0387","lang2","25",0,1
"1986","1","mtslal0387","lang2","32",1,2
"1987","1","mtslal0387","lang2","39",1,3
"1988","1","mtslal0387","lang2","46",1,4
"1989","2","mtslal0387","lang2","53",0,5
"1990","2","mtslal0387","lang2","60",0,6
"1991","1","mtslal0387","lang2","67",1,7
"1992","1","mtslal0387","lang2","74",1,8
"1993","1","mtslal0387","lang2","81",1,9
"1994","2","mtslal0387","lang2","88",0,10
"1995","1","mtslal0387","lang2","95",1,11
"1996","1","mtslal0387","lang2","102",1,12
"1997","2","mtslal0387","lang2","109",0,13
"1998","1","mtslal0387","lang2","116",1,14
"1999","2","mtslal0387","lang2","123",0,15
"2000","1","mtslal0387","lang2","130",1,16
"2001","2","mtslal0387","lang2","137",1,17
"2002","1","mtslal0387","lang2","144",0,18
"2003","2","mtslal0387","lang2","151",1,19
"2004","1","mtslal0387","lang2","158",0,20
"2005","1","mtslal0387","lang2","165",0,21
"2006","1","mtslal0387","lang2","172",0,22
"2007","2","mtslal0387","lang2","179",1,23
"2008","1","mtslal0387","lang2","186",0,24
"2009","2","mtslal0387","lang2","193",1,25
"2010","1","mtslal0387","lang2","200",0,26
"2011","1","mtslal0387","lang2","207",0,27
"2012","2","mtslal0387","lang2","214",1,28
"2013","2","mtslal0387","lang2","221",1,29
"2014","1","mtslal0387","lang2","228",0,30
"2015","2","mtslal0387","lang2","235",1,31
"2016","1","mtslal0387","lang2","242",0,32
"2017","1","mtslal0683","lang1","25",1,1
"2018","2","mtslal0683","lang1","32",0,2
"2019","2","mtslal0683","lang1","39",0,3
"2020","1","mtslal0683","lang1","46",0,4
"2021","1","mtslal0683","lang1","53",0,5
"2022","2","mtslal0683","lang1","60",0,6
"2023","2","mtslal0683","lang1","67",0,7
"2024","2","mtslal0683","lang1","74",1,8
"2025","1","mtslal0683","lang1","81",0,9
"2026","1","mtslal0683","lang1","88",0,10
"2027","2","mtslal0683","lang1","95",0,11
"2028","2","mtslal0683","lang1","102",1,12
"2029","1","mtslal0683","lang1","109",1,13
"2030","1","mtslal0683","lang1","116",1,14
"2031","1","mtslal0683","lang1","123",0,15
"2032","1","mtslal0683","lang1","130",0,16
"2033","2","mtslal0683","lang1","137",0,17
"2034","2","mtslal0683","lang1","144",0,18
"2035","2","mtslal0683","lang1","151",0,19
"2036","2","mtslal0683","lang1","158",0,20
"2037","1","mtslal0683","lang1","165",0,21
"2038","2","mtslal0683","lang1","172",0,22
"2039","1","mtslal0683","lang1","179",0,23
"2040","1","mtslal0683","lang1","186",0,24
"2041","2","mtslal0683","lang1","193",0,25
"2042","2","mtslal0683","lang1","200",1,26
"2043","1","mtslal0683","lang1","207",0,27
"2044","1","mtslal0683","lang1","214",0,28
"2045","2","mtslal0683","lang1","221",0,29
"2046","1","mtslal0683","lang1","228",0,30
"2047","1","mtslal0683","lang1","235",0,31
"2048","2","mtslal0683","lang1","242",0,32
"2049","1","mtslar0885","lang2","25",1,1
"2050","1","mtslar0885","lang2","32",1,2
"2051","1","mtslar0885","lang2","39",1,3
"2052","1","mtslar0885","lang2","46",1,4
"2053","1","mtslar0885","lang2","53",1,5
"2054","1","mtslar0885","lang2","60",1,6
"2055","1","mtslar0885","lang2","67",1,7
"2056","1","mtslar0885","lang2","74",1,8
"2057","1","mtslar0885","lang2","81",1,9
"2058","1","mtslar0885","lang2","88",1,10
"2059","1","mtslar0885","lang2","95",1,11
"2060","1","mtslar0885","lang2","102",1,12
"2061","1","mtslar0885","lang2","109",1,13
"2062","1","mtslar0885","lang2","116",1,14
"2063","1","mtslar0885","lang2","123",1,15
"2064","1","mtslar0885","lang2","130",1,16
"2065","2","mtslar0885","lang2","137",1,17
"2066","2","mtslar0885","lang2","144",1,18
"2067","2","mtslar0885","lang2","151",1,19
"2068","2","mtslar0885","lang2","158",1,20
"2069","2","mtslar0885","lang2","165",1,21
"2070","2","mtslar0885","lang2","172",1,22
"2071","2","mtslar0885","lang2","179",1,23
"2072","2","mtslar0885","lang2","186",1,24
"2073","2","mtslar0885","lang2","193",1,25
"2074","2","mtslar0885","lang2","200",1,26
"2075","2","mtslar0885","lang2","207",1,27
"2076","2","mtslar0885","lang2","214",1,28
"2077","2","mtslar0885","lang2","221",1,29
"2078","2","mtslar0885","lang2","228",1,30
"2079","2","mtslar0885","lang2","235",1,31
"2080","2","mtslar0885","lang2","242",1,32
"2081","1","mtslas0485","lang2","25",1,1
"2082","2","mtslas0485","lang2","32",0,2
"2083","1","mtslas0485","lang2","39",1,3
"2084","1","mtslas0485","lang2","46",1,4
"2085","1","mtslas0485","lang2","53",1,5
"2086","1","mtslas0485","lang2","60",1,6
"2087","1","mtslas0485","lang2","67",1,7
"2088","1","mtslas0485","lang2","74",1,8
"2089","2","mtslas0485","lang2","81",0,9
"2090","2","mtslas0485","lang2","88",0,10
"2091","2","mtslas0485","lang2","95",0,11
"2092","1","mtslas0485","lang2","102",1,12
"2093","1","mtslas0485","lang2","109",1,13
"2094","2","mtslas0485","lang2","116",0,14
"2095","2","mtslas0485","lang2","123",0,15
"2096","1","mtslas0485","lang2","130",1,16
"2097","1","mtslas0485","lang2","137",0,17
"2098","1","mtslas0485","lang2","144",0,18
"2099","1","mtslas0485","lang2","151",0,19
"2100","2","mtslas0485","lang2","158",1,20
"2101","2","mtslas0485","lang2","165",1,21
"2102","2","mtslas0485","lang2","172",1,22
"2103","2","mtslas0485","lang2","179",1,23
"2104","2","mtslas0485","lang2","186",1,24
"2105","2","mtslas0485","lang2","193",1,25
"2106","2","mtslas0485","lang2","200",1,26
"2107","1","mtslas0485","lang2","207",0,27
"2108","1","mtslas0485","lang2","214",0,28
"2109","1","mtslas0485","lang2","221",0,29
"2110","1","mtslas0485","lang2","228",0,30
"2111","1","mtslas0485","lang2","235",0,31
"2112","1","mtslas0485","lang2","242",0,32
"2113","2","mtslas0888","lang1","23",0,1
"2114","2","mtslas0888","lang1","30",0,2
"2115","1","mtslas0888","lang1","37",1,3
"2116","1","mtslas0888","lang1","44",0,4
"2117","2","mtslas0888","lang1","51",1,5
"2118","1","mtslas0888","lang1","58",1,6
"2119","2","mtslas0888","lang1","65",0,7
"2120","2","mtslas0888","lang1","72",1,8
"2121","1","mtslas0888","lang1","79",0,9
"2122","2","mtslas0888","lang1","86",1,10
"2123","1","mtslas0888","lang1","93",1,11
"2124","2","mtslas0888","lang1","100",1,12
"2125","2","mtslas0888","lang1","107",0,13
"2126","1","mtslas0888","lang1","114",1,14
"2127","2","mtslas0888","lang1","121",1,15
"2128","1","mtslas0888","lang1","128",0,16
"2129","2","mtslas0888","lang1","135",0,17
"2130","1","mtslas0888","lang1","142",1,18
"2131","2","mtslas0888","lang1","149",0,19
"2132","1","mtslas0888","lang1","156",1,20
"2133","2","mtslas0888","lang1","163",1,21
"2134","2","mtslas0888","lang1","170",0,22
"2135","2","mtslas0888","lang1","177",1,23
