"ans","subj","key","trial_order","corr","task"
2,"blast_c_034",1,4,0,"tsl"
1,"blast_c_034",1,5,1,"tsl"
1,"blast_c_034",1,6,1,"tsl"
1,"blast_c_034",2,7,0,"tsl"
1,"blast_c_034",2,8,0,"tsl"
2,"blast_c_034",2,9,1,"tsl"
1,"blast_c_034",2,10,0,"tsl"
2,"blast_c_034",1,11,0,"tsl"
1,"blast_c_034",1,12,1,"tsl"
1,"blast_c_034",1,13,1,"tsl"
2,"blast_c_034",2,14,1,"tsl"
2,"blast_c_034",2,15,1,"tsl"
2,"blast_c_034",1,16,0,"tsl"
2,"blast_c_034",2,17,1,"tsl"
1,"blast_c_034",2,18,0,"tsl"
2,"blast_c_034",1,19,0,"tsl"
1,"blast_c_034",1,20,1,"tsl"
2,"blast_c_034",2,21,1,"tsl"
1,"blast_c_034",1,22,1,"tsl"
1,"blast_c_034",2,23,0,"tsl"
1,"blast_c_034",1,24,1,"tsl"
1,"blast_c_034",2,25,0,"tsl"
2,"blast_c_034",1,26,0,"tsl"
2,"blast_c_034",2,27,1,"tsl"
2,"blast_c_034",1,28,0,"tsl"
1,"blast_c_034",1,29,1,"tsl"
2,"blast_c_034",2,30,1,"tsl"
1,"blast_c_034",2,31,0,"tsl"
2,"blast_c_034",2,32,1,"tsl"
2,"blast_c_036",1,1,0,"tsl"
1,"blast_c_036",1,2,1,"tsl"
2,"blast_c_036",2,3,1,"tsl"
2,"blast_c_036",1,4,0,"tsl"
1,"blast_c_036",1,5,1,"tsl"
2,"blast_c_036",1,6,0,"tsl"
1,"blast_c_036",2,7,0,"tsl"
1,"blast_c_036",2,8,0,"tsl"
2,"blast_c_036",2,9,1,"tsl"
1,"blast_c_036",2,10,0,"tsl"
2,"blast_c_036",1,11,0,"tsl"
1,"blast_c_036",1,12,1,"tsl"
1,"blast_c_036",1,13,1,"tsl"
2,"blast_c_036",2,14,1,"tsl"
2,"blast_c_036",2,15,1,"tsl"
1,"blast_c_036",1,16,1,"tsl"
2,"blast_c_036",2,17,1,"tsl"
2,"blast_c_036",2,18,1,"tsl"
2,"blast_c_036",1,19,0,"tsl"
1,"blast_c_036",1,20,1,"tsl"
1,"blast_c_036",2,21,0,"tsl"
2,"blast_c_036",1,22,0,"tsl"
2,"blast_c_036",2,23,1,"tsl"
1,"blast_c_036",1,24,1,"tsl"
2,"blast_c_036",2,25,1,"tsl"
2,"blast_c_036",1,26,0,"tsl"
1,"blast_c_036",2,27,0,"tsl"
1,"blast_c_036",1,28,1,"tsl"
2,"blast_c_036",1,29,0,"tsl"
2,"blast_c_036",2,30,1,"tsl"
1,"blast_c_036",2,31,0,"tsl"
2,"blast_c_036",2,32,1,"tsl"
1,"blast_c_038",1,1,1,"tsl"
1,"blast_c_038",1,2,1,"tsl"
2,"blast_c_038",2,3,1,"tsl"
2,"blast_c_038",1,4,0,"tsl"
1,"blast_c_038",1,5,1,"tsl"
1,"blast_c_038",1,6,1,"tsl"
2,"blast_c_038",2,7,1,"tsl"
2,"blast_c_038",2,8,1,"tsl"
2,"blast_c_038",2,9,1,"tsl"
2,"blast_c_038",2,10,1,"tsl"
1,"blast_c_038",1,11,1,"tsl"
2,"blast_c_038",1,12,0,"tsl"
1,"blast_c_038",1,13,1,"tsl"
2,"blast_c_038",2,14,1,"tsl"
2,"blast_c_038",2,15,1,"tsl"
2,"blast_c_038",1,16,0,"tsl"
2,"blast_c_038",2,17,1,"tsl"
2,"blast_c_038",2,18,1,"tsl"
1,"blast_c_038",1,19,1,"tsl"
2,"blast_c_038",1,20,0,"tsl"
2,"blast_c_038",2,21,1,"tsl"
1,"blast_c_038",1,22,1,"tsl"
2,"blast_c_038",2,23,1,"tsl"
2,"blast_c_038",1,24,0,"tsl"
2,"blast_c_038",2,25,1,"tsl"
1,"blast_c_038",1,26,1,"tsl"
2,"blast_c_038",2,27,1,"tsl"
1,"blast_c_038",1,28,1,"tsl"
1,"blast_c_038",1,29,1,"tsl"
2,"blast_c_038",2,30,1,"tsl"
2,"blast_c_038",2,31,1,"tsl"
2,"blast_c_038",2,32,1,"tsl"
2,"blast_c_045",1,1,0,"tsl"
1,"blast_c_045",1,2,1,"tsl"
2,"blast_c_045",2,3,1,"tsl"
1,"blast_c_045",1,4,1,"tsl"
1,"blast_c_045",1,5,1,"tsl"
1,"blast_c_045",1,6,1,"tsl"
2,"blast_c_045",2,7,1,"tsl"
2,"blast_c_045",2,8,1,"tsl"
2,"blast_c_045",2,9,1,"tsl"
2,"blast_c_045",2,10,1,"tsl"
1,"blast_c_045",1,11,1,"tsl"
1,"blast_c_045",1,12,1,"tsl"
2,"blast_c_045",1,13,0,"tsl"
2,"blast_c_045",2,14,1,"tsl"
2,"blast_c_045",2,15,1,"tsl"
1,"blast_c_045",1,16,1,"tsl"
2,"blast_c_045",2,17,1,"tsl"
2,"blast_c_045",2,18,1,"tsl"
1,"blast_c_045",1,19,1,"tsl"
1,"blast_c_045",1,20,1,"tsl"
2,"blast_c_045",2,21,1,"tsl"
1,"blast_c_045",1,22,1,"tsl"
2,"blast_c_045",2,23,1,"tsl"
2,"blast_c_045",1,24,0,"tsl"
2,"blast_c_045",2,25,1,"tsl"
1,"blast_c_045",1,26,1,"tsl"
2,"blast_c_045",2,27,1,"tsl"
1,"blast_c_045",1,28,1,"tsl"
1,"blast_c_045",1,29,1,"tsl"
2,"blast_c_045",2,30,1,"tsl"
2,"blast_c_045",2,31,1,"tsl"
2,"blast_c_045",2,32,1,"tsl"
1,"blast_c_059",1,1,1,"tsl"
1,"blast_c_059",1,2,1,"tsl"
2,"blast_c_059",2,3,1,"tsl"
2,"blast_c_059",1,4,0,"tsl"
1,"blast_c_059",1,5,1,"tsl"
1,"blast_c_059",1,6,1,"tsl"
1,"blast_c_059",2,7,0,"tsl"
2,"blast_c_059",2,8,1,"tsl"
1,"blast_c_059",2,9,0,"tsl"
1,"blast_c_059",2,10,0,"tsl"
2,"blast_c_059",1,11,0,"tsl"
2,"blast_c_059",1,12,0,"tsl"
1,"blast_c_059",1,13,1,"tsl"
2,"blast_c_059",2,14,1,"tsl"
1,"blast_c_059",2,15,0,"tsl"
2,"blast_c_059",1,16,0,"tsl"
2,"blast_c_059",2,17,1,"tsl"
2,"blast_c_059",2,18,1,"tsl"
2,"blast_c_059",1,19,0,"tsl"
1,"blast_c_059",1,20,1,"tsl"
1,"blast_c_059",2,21,0,"tsl"
1,"blast_c_059",1,22,1,"tsl"
2,"blast_c_059",2,23,1,"tsl"
1,"blast_c_059",1,24,1,"tsl"
1,"blast_c_059",2,25,0,"tsl"
2,"blast_c_059",1,26,0,"tsl"
2,"blast_c_059",2,27,1,"tsl"
2,"blast_c_059",1,28,0,"tsl"
1,"blast_c_059",1,29,1,"tsl"
2,"blast_c_059",2,30,1,"tsl"
2,"blast_c_059",2,31,1,"tsl"
2,"blast_c_059",2,32,1,"tsl"
1,"blast_c_061",1,1,1,"tsl"
1,"blast_c_061",1,2,1,"tsl"
1,"blast_c_061",2,3,0,"tsl"
1,"blast_c_061",1,4,1,"tsl"
1,"blast_c_061",1,5,1,"tsl"
1,"blast_c_061",1,6,1,"tsl"
2,"blast_c_061",2,7,1,"tsl"
2,"blast_c_061",2,8,1,"tsl"
2,"blast_c_061",2,9,1,"tsl"
1,"blast_c_061",2,10,0,"tsl"
2,"blast_c_061",1,11,0,"tsl"
1,"blast_c_061",1,12,1,"tsl"
2,"blast_c_061",1,13,0,"tsl"
1,"blast_c_061",2,14,0,"tsl"
2,"blast_c_061",2,15,1,"tsl"
1,"blast_c_061",1,16,1,"tsl"
2,"blast_c_061",2,17,1,"tsl"
1,"blast_c_061",2,18,0,"tsl"
2,"blast_c_061",1,19,0,"tsl"
1,"blast_c_061",1,20,1,"tsl"
2,"blast_c_061",2,21,1,"tsl"
1,"blast_c_061",1,22,1,"tsl"
2,"blast_c_061",2,23,1,"tsl"
1,"blast_c_061",1,24,1,"tsl"
2,"blast_c_061",2,25,1,"tsl"
2,"blast_c_061",1,26,0,"tsl"
1,"blast_c_061",2,27,0,"tsl"
2,"blast_c_061",1,28,0,"tsl"
1,"blast_c_061",1,29,1,"tsl"
2,"blast_c_061",2,30,1,"tsl"
2,"blast_c_061",2,31,1,"tsl"
1,"blast_c_061",2,32,0,"tsl"
1,"blast_c_071",1,1,1,"tsl"
1,"blast_c_071",1,2,1,"tsl"
2,"blast_c_071",2,3,1,"tsl"
2,"blast_c_071",1,4,0,"tsl"
2,"blast_c_071",1,5,0,"tsl"
1,"blast_c_071",1,6,1,"tsl"
1,"blast_c_071",2,7,0,"tsl"
2,"blast_c_071",2,8,1,"tsl"
2,"blast_c_071",2,9,1,"tsl"
2,"blast_c_071",2,10,1,"tsl"
1,"blast_c_071",1,11,1,"tsl"
1,"blast_c_071",1,12,1,"tsl"
2,"blast_c_071",1,13,0,"tsl"
2,"blast_c_071",2,14,1,"tsl"
2,"blast_c_071",2,15,1,"tsl"
2,"blast_c_071",1,16,0,"tsl"
2,"blast_c_071",2,17,1,"tsl"
1,"blast_c_071",2,18,0,"tsl"
1,"blast_c_071",1,19,1,"tsl"
2,"blast_c_071",1,20,0,"tsl"
2,"blast_c_071",2,21,1,"tsl"
1,"blast_c_071",1,22,1,"tsl"
2,"blast_c_071",2,23,1,"tsl"
2,"blast_c_071",1,24,0,"tsl"
1,"blast_c_071",2,25,0,"tsl"
2,"blast_c_071",1,26,0,"tsl"
2,"blast_c_071",2,27,1,"tsl"
1,"blast_c_071",1,28,1,"tsl"
1,"blast_c_071",1,29,1,"tsl"
2,"blast_c_071",2,30,1,"tsl"
1,"blast_c_071",2,31,0,"tsl"
2,"blast_c_071",2,32,1,"tsl"
1,"blast_c_073",1,1,1,"tsl"
2,"blast_c_073",1,2,0,"tsl"
1,"blast_c_073",2,3,0,"tsl"
1,"blast_c_073",1,4,1,"tsl"
1,"blast_c_073",1,5,1,"tsl"
1,"blast_c_073",1,6,1,"tsl"
1,"blast_c_073",2,7,0,"tsl"
2,"blast_c_073",2,8,1,"tsl"
1,"blast_c_073",2,9,0,"tsl"
2,"blast_c_073",2,10,1,"tsl"
1,"blast_c_073",1,11,1,"tsl"
1,"blast_c_073",1,12,1,"tsl"
2,"blast_c_073",1,13,0,"tsl"
1,"blast_c_073",2,14,0,"tsl"
2,"blast_c_073",2,15,1,"tsl"
2,"blast_c_073",1,16,0,"tsl"
1,"blast_c_073",2,17,0,"tsl"
1,"blast_c_073",2,18,0,"tsl"
2,"blast_c_073",1,19,0,"tsl"
1,"blast_c_073",1,20,1,"tsl"
1,"blast_c_073",2,21,0,"tsl"
2,"blast_c_073",1,22,0,"tsl"
1,"blast_c_073",2,23,0,"tsl"
1,"blast_c_073",1,24,1,"tsl"
2,"blast_c_073",2,25,1,"tsl"
1,"blast_c_073",1,26,1,"tsl"
2,"blast_c_073",2,27,1,"tsl"
1,"blast_c_073",1,28,1,"tsl"
2,"blast_c_073",1,29,0,"tsl"
1,"blast_c_073",2,30,0,"tsl"
1,"blast_c_073",2,31,0,"tsl"
2,"blast_c_073",2,32,1,"tsl"
2,"blast_c_081",1,1,0,"tsl"
2,"blast_c_081",1,2,0,"tsl"
2,"blast_c_081",2,3,1,"tsl"
2,"blast_c_081",1,4,0,"tsl"
1,"blast_c_081",1,5,1,"tsl"
1,"blast_c_081",1,6,1,"tsl"
1,"blast_c_081",2,7,0,"tsl"
1,"blast_c_081",2,8,0,"tsl"
1,"blast_c_081",2,9,0,"tsl"
2,"blast_c_081",2,10,1,"tsl"
2,"blast_c_081",1,11,0,"tsl"
1,"blast_c_081",1,12,1,"tsl"
2,"blast_c_081",1,13,0,"tsl"
2,"blast_c_081",2,14,1,"tsl"
1,"blast_c_081",2,15,0,"tsl"
1,"blast_c_081",1,16,1,"tsl"
1,"blast_c_081",2,17,0,"tsl"
1,"blast_c_081",2,18,0,"tsl"
2,"blast_c_081",1,19,0,"tsl"
1,"blast_c_081",1,20,1,"tsl"
1,"blast_c_081",2,21,0,"tsl"
2,"blast_c_081",1,22,0,"tsl"
1,"blast_c_081",2,23,0,"tsl"
2,"blast_c_081",1,24,0,"tsl"
1,"blast_c_081",2,25,0,"tsl"
1,"blast_c_081",1,26,1,"tsl"
1,"blast_c_081",2,27,0,"tsl"
1,"blast_c_081",1,28,1,"tsl"
1,"blast_c_081",1,29,1,"tsl"
1,"blast_c_081",2,30,0,"tsl"
1,"blast_c_081",2,31,0,"tsl"
1,"blast_c_081",2,32,0,"tsl"
1,"blast_c_085",1,1,1,"tsl"
2,"blast_c_085",1,2,0,"tsl"
2,"blast_c_085",2,3,1,"tsl"
2,"blast_c_085",1,4,0,"tsl"
2,"blast_c_085",1,5,0,"tsl"
2,"blast_c_085",1,6,0,"tsl"
1,"blast_c_085",2,7,0,"tsl"
2,"blast_c_085",2,8,1,"tsl"
1,"blast_c_085",2,9,0,"tsl"
2,"blast_c_085",2,10,1,"tsl"
2,"blast_c_085",1,11,0,"tsl"
2,"blast_c_085",1,12,0,"tsl"
2,"blast_c_085",1,13,0,"tsl"
1,"blast_c_085",2,14,0,"tsl"
2,"blast_c_085",2,15,1,"tsl"
1,"blast_c_085",1,16,1,"tsl"
1,"blast_c_085",2,17,0,"tsl"
2,"blast_c_085",2,18,1,"tsl"
2,"blast_c_085",1,19,0,"tsl"
2,"blast_c_085",1,20,0,"tsl"
2,"blast_c_085",2,21,1,"tsl"
2,"blast_c_085",1,22,0,"tsl"
2,"blast_c_085",2,23,1,"tsl"
1,"blast_c_085",1,24,1,"tsl"
2,"blast_c_085",2,25,1,"tsl"
1,"blast_c_085",1,26,1,"tsl"
2,"blast_c_085",2,27,1,"tsl"
1,"blast_c_085",1,28,1,"tsl"
2,"blast_c_085",1,29,0,"tsl"
2,"blast_c_085",2,30,1,"tsl"
2,"blast_c_085",2,31,1,"tsl"
1,"blast_c_085",2,32,0,"tsl"
1,"blast_c_088",1,1,1,"tsl"
2,"blast_c_088",1,2,0,"tsl"
1,"blast_c_088",2,3,0,"tsl"
2,"blast_c_088",1,4,0,"tsl"
2,"blast_c_088",1,5,0,"tsl"
1,"blast_c_088",1,6,1,"tsl"
1,"blast_c_088",2,7,0,"tsl"
2,"blast_c_088",2,8,1,"tsl"
1,"blast_c_088",2,9,0,"tsl"
1,"blast_c_088",2,10,0,"tsl"
2,"blast_c_088",1,11,0,"tsl"
2,"blast_c_088",1,12,0,"tsl"
2,"blast_c_088",1,13,0,"tsl"
1,"blast_c_088",2,14,0,"tsl"
2,"blast_c_088",2,15,1,"tsl"
1,"blast_c_088",1,16,1,"tsl"
1,"blast_c_088",2,17,0,"tsl"
2,"blast_c_088",2,18,1,"tsl"
1,"blast_c_088",1,19,1,"tsl"
1,"blast_c_088",1,20,1,"tsl"
1,"blast_c_088",2,21,0,"tsl"
2,"blast_c_088",1,22,0,"tsl"
2,"blast_c_088",2,23,1,"tsl"
1,"blast_c_088",1,24,1,"tsl"
2,"blast_c_088",2,25,1,"tsl"
1,"blast_c_088",1,26,1,"tsl"
2,"blast_c_088",2,27,1,"tsl"
1,"blast_c_088",1,28,1,"tsl"
2,"blast_c_088",1,29,0,"tsl"
1,"blast_c_088",2,30,0,"tsl"
2,"blast_c_088",2,31,1,"tsl"
1,"blast_c_088",2,32,0,"tsl"
1,"blast_c_092",1,1,1,"tsl"
1,"blast_c_092",1,2,1,"tsl"
1,"blast_c_092",2,3,0,"tsl"
1,"blast_c_092",1,4,1,"tsl"
1,"blast_c_092",1,5,1,"tsl"
1,"blast_c_092",1,6,1,"tsl"
2,"blast_c_092",2,7,1,"tsl"
1,"blast_c_092",2,8,0,"tsl"
2,"blast_c_092",2,9,1,"tsl"
2,"blast_c_092",2,10,1,"tsl"
1,"blast_c_092",1,11,1,"tsl"
1,"blast_c_092",1,12,1,"tsl"
1,"blast_c_092",1,13,1,"tsl"
1,"blast_c_092",2,14,0,"tsl"
2,"blast_c_092",2,15,1,"tsl"
1,"blast_c_092",1,16,1,"tsl"
1,"blast_c_092",2,17,0,"tsl"
1,"blast_c_092",2,18,0,"tsl"
1,"blast_c_092",1,19,1,"tsl"
2,"blast_c_092",1,20,0,"tsl"
1,"blast_c_092",2,21,0,"tsl"
1,"blast_c_092",1,22,1,"tsl"
2,"blast_c_092",2,23,1,"tsl"
2,"blast_c_092",1,24,0,"tsl"
2,"blast_c_092",2,25,1,"tsl"
1,"blast_c_092",1,26,1,"tsl"
1,"blast_c_092",2,27,0,"tsl"
2,"blast_c_092",1,28,0,"tsl"
1,"blast_c_092",1,29,1,"tsl"
2,"blast_c_092",2,30,1,"tsl"
2,"blast_c_092",2,31,1,"tsl"
1,"blast_c_092",2,32,0,"tsl"
1,"blast_c_095",1,1,1,"tsl"
1,"blast_c_095",1,2,1,"tsl"
2,"blast_c_095",2,3,1,"tsl"
1,"blast_c_095",1,4,1,"tsl"
1,"blast_c_095",1,5,1,"tsl"
2,"blast_c_095",1,6,0,"tsl"
1,"blast_c_095",2,7,0,"tsl"
2,"blast_c_095",2,8,1,"tsl"
2,"blast_c_095",2,9,1,"tsl"
1,"blast_c_095",2,10,0,"tsl"
2,"blast_c_095",1,11,0,"tsl"
1,"blast_c_095",1,12,1,"tsl"
2,"blast_c_095",1,13,0,"tsl"
1,"blast_c_095",2,14,0,"tsl"
2,"blast_c_095",2,15,1,"tsl"
1,"blast_c_095",1,16,1,"tsl"
1,"blast_c_095",2,17,0,"tsl"
2,"blast_c_095",2,18,1,"tsl"
1,"blast_c_095",1,19,1,"tsl"
2,"blast_c_095",1,20,0,"tsl"
1,"blast_c_095",2,21,0,"tsl"
1,"blast_c_095",1,22,1,"tsl"
2,"blast_c_095",2,23,1,"tsl"
2,"blast_c_095",1,24,0,"tsl"
1,"blast_c_095",2,25,0,"tsl"
2,"blast_c_095",1,26,0,"tsl"
2,"blast_c_095",2,27,1,"tsl"
2,"blast_c_095",1,28,0,"tsl"
1,"blast_c_095",1,29,1,"tsl"
2,"blast_c_095",2,30,1,"tsl"
1,"blast_c_095",2,31,0,"tsl"
1,"blast_c_095",2,32,0,"tsl"
1,"blast_c_097",1,1,1,"tsl"
1,"blast_c_097",1,2,1,"tsl"
1,"blast_c_097",2,3,0,"tsl"
1,"blast_c_097",1,4,1,"tsl"
2,"blast_c_097",1,5,0,"tsl"
1,"blast_c_097",1,6,1,"tsl"
1,"blast_c_097",2,7,0,"tsl"
2,"blast_c_097",2,8,1,"tsl"
1,"blast_c_097",2,9,0,"tsl"
2,"blast_c_097",2,10,1,"tsl"
1,"blast_c_097",1,11,1,"tsl"
2,"blast_c_097",1,12,0,"tsl"
1,"blast_c_097",1,13,1,"tsl"
2,"blast_c_097",2,14,1,"tsl"
2,"blast_c_097",2,15,1,"tsl"
2,"blast_c_097",1,16,0,"tsl"
2,"blast_c_097",2,17,1,"tsl"
2,"blast_c_097",2,18,1,"tsl"
2,"blast_c_097",1,19,0,"tsl"
1,"blast_c_097",1,20,1,"tsl"
2,"blast_c_097",2,21,1,"tsl"
2,"blast_c_097",1,22,0,"tsl"
2,"blast_c_097",2,23,1,"tsl"
1,"blast_c_097",1,24,1,"tsl"
2,"blast_c_097",2,25,1,"tsl"
2,"blast_c_097",1,26,0,"tsl"
2,"blast_c_097",2,27,1,"tsl"
1,"blast_c_097",1,28,1,"tsl"
2,"blast_c_097",1,29,0,"tsl"
2,"blast_c_097",2,30,1,"tsl"
1,"blast_c_097",2,31,0,"tsl"
2,"blast_c_097",2,32,1,"tsl"
1,"blast_c_109",1,1,1,"tsl"
1,"blast_c_109",1,2,1,"tsl"
1,"blast_c_109",2,3,0,"tsl"
1,"blast_c_109",1,4,1,"tsl"
1,"blast_c_109",1,5,1,"tsl"
2,"blast_c_109",1,6,0,"tsl"
1,"blast_c_109",2,7,0,"tsl"
2,"blast_c_109",2,8,1,"tsl"
1,"blast_c_109",2,9,0,"tsl"
2,"blast_c_109",2,10,1,"tsl"
1,"blast_c_109",1,11,1,"tsl"
2,"blast_c_109",1,12,0,"tsl"
1,"blast_c_109",1,13,1,"tsl"
2,"blast_c_109",2,14,1,"tsl"
1,"blast_c_109",2,15,0,"tsl"
2,"blast_c_109",1,16,0,"tsl"
1,"blast_c_109",2,17,0,"tsl"
2,"blast_c_109",2,18,1,"tsl"
1,"blast_c_109",1,19,1,"tsl"
1,"blast_c_109",1,20,1,"tsl"
2,"blast_c_109",2,21,1,"tsl"
1,"blast_c_109",1,22,1,"tsl"
2,"blast_c_109",2,23,1,"tsl"
1,"blast_c_109",1,24,1,"tsl"
2,"blast_c_109",2,25,1,"tsl"
1,"blast_c_109",1,26,1,"tsl"
2,"blast_c_109",2,27,1,"tsl"
1,"blast_c_109",1,28,1,"tsl"
2,"blast_c_109",1,29,0,"tsl"
1,"blast_c_109",2,30,0,"tsl"
2,"blast_c_109",2,31,1,"tsl"
1,"blast_c_109",2,32,0,"tsl"
1,"blast_c_118",1,1,1,"tsl"
2,"blast_c_118",1,2,0,"tsl"
1,"blast_c_118",2,3,0,"tsl"
1,"blast_c_118",1,4,1,"tsl"
2,"blast_c_118",1,5,0,"tsl"
2,"blast_c_118",1,6,0,"tsl"
1,"blast_c_118",2,7,0,"tsl"
2,"blast_c_118",2,8,1,"tsl"
2,"blast_c_118",2,9,1,"tsl"
1,"blast_c_118",2,10,0,"tsl"
1,"blast_c_118",1,11,1,"tsl"
2,"blast_c_118",1,12,0,"tsl"
1,"blast_c_118",1,13,1,"tsl"
1,"blast_c_118",2,14,0,"tsl"
2,"blast_c_118",2,15,1,"tsl"
1,"blast_c_118",1,16,1,"tsl"
2,"blast_c_118",2,17,1,"tsl"
2,"blast_c_118",2,18,1,"tsl"
1,"blast_c_118",1,19,1,"tsl"
1,"blast_c_118",1,20,1,"tsl"
1,"blast_c_118",2,21,0,"tsl"
1,"blast_c_118",1,22,1,"tsl"
2,"blast_c_118",2,23,1,"tsl"
2,"blast_c_118",1,24,0,"tsl"
1,"blast_c_118",2,25,0,"tsl"
1,"blast_c_118",1,26,1,"tsl"
1,"blast_c_118",2,27,0,"tsl"
2,"blast_c_118",1,28,0,"tsl"
2,"blast_c_118",1,29,0,"tsl"
2,"blast_c_118",2,30,1,"tsl"
1,"blast_c_118",2,31,0,"tsl"
1,"blast_c_118",2,32,0,"tsl"
1,"blast_c_119",1,1,1,"tsl"
2,"blast_c_119",1,2,0,"tsl"
2,"blast_c_119",2,3,1,"tsl"
1,"blast_c_119",1,4,1,"tsl"
1,"blast_c_119",1,5,1,"tsl"
1,"blast_c_119",1,6,1,"tsl"
1,"blast_c_119",2,7,0,"tsl"
1,"blast_c_119",2,8,0,"tsl"
1,"blast_c_119",2,9,0,"tsl"
1,"blast_c_119",2,10,0,"tsl"
1,"blast_c_119",1,11,1,"tsl"
2,"blast_c_119",1,12,0,"tsl"
2,"blast_c_119",1,13,0,"tsl"
1,"blast_c_119",2,14,0,"tsl"
1,"blast_c_119",2,15,0,"tsl"
2,"blast_c_119",1,16,0,"tsl"
1,"blast_c_119",2,17,0,"tsl"
1,"blast_c_119",2,18,0,"tsl"
1,"blast_c_119",1,19,1,"tsl"
1,"blast_c_119",1,20,1,"tsl"
1,"blast_c_119",2,21,0,"tsl"
1,"blast_c_119",1,22,1,"tsl"
1,"blast_c_119",2,23,0,"tsl"
1,"blast_c_119",1,24,1,"tsl"
1,"blast_c_119",2,25,0,"tsl"
1,"blast_c_119",1,26,1,"tsl"
1,"blast_c_119",2,27,0,"tsl"
1,"blast_c_119",1,28,1,"tsl"
1,"blast_c_119",1,29,1,"tsl"
2,"blast_c_119",2,30,1,"tsl"
1,"blast_c_119",2,31,0,"tsl"
1,"blast_c_119",2,32,0,"tsl"
1,"blast_c_122",1,1,1,"tsl"
2,"blast_c_122",1,2,0,"tsl"
1,"blast_c_122",2,3,0,"tsl"
2,"blast_c_122",1,4,0,"tsl"
1,"blast_c_122",1,5,1,"tsl"
2,"blast_c_122",1,6,0,"tsl"
1,"blast_c_122",2,7,0,"tsl"
2,"blast_c_122",2,8,1,"tsl"
1,"blast_c_122",2,9,0,"tsl"
2,"blast_c_122",2,10,1,"tsl"
1,"blast_c_122",1,11,1,"tsl"
2,"blast_c_122",1,12,0,"tsl"
1,"blast_c_122",1,13,1,"tsl"
2,"blast_c_122",2,14,1,"tsl"
1,"blast_c_122",2,15,0,"tsl"
2,"blast_c_122",1,16,0,"tsl"
1,"blast_c_122",2,17,0,"tsl"
2,"blast_c_122",2,18,1,"tsl"
1,"blast_c_122",1,19,1,"tsl"
2,"blast_c_122",1,20,0,"tsl"
1,"blast_c_122",2,21,0,"tsl"
2,"blast_c_122",1,22,0,"tsl"
1,"blast_c_122",2,23,0,"tsl"
2,"blast_c_122",1,24,0,"tsl"
1,"blast_c_122",2,25,0,"tsl"
2,"blast_c_122",1,26,0,"tsl"
2,"blast_c_122",2,27,1,"tsl"
1,"blast_c_122",1,28,1,"tsl"
2,"blast_c_122",1,29,0,"tsl"
1,"blast_c_122",2,30,0,"tsl"
2,"blast_c_122",2,31,1,"tsl"
1,"blast_c_122",2,32,0,"tsl"
1,"blast_c_124",1,1,1,"tsl"
2,"blast_c_124",1,2,0,"tsl"
2,"blast_c_124",2,3,1,"tsl"
1,"blast_c_124",1,4,1,"tsl"
1,"blast_c_124",1,5,1,"tsl"
1,"blast_c_124",1,6,1,"tsl"
2,"blast_c_124",2,7,1,"tsl"
2,"blast_c_124",2,8,1,"tsl"
2,"blast_c_124",2,9,1,"tsl"
2,"blast_c_124",2,10,1,"tsl"
2,"blast_c_124",1,11,0,"tsl"
1,"blast_c_124",1,12,1,"tsl"
1,"blast_c_124",1,13,1,"tsl"
1,"blast_c_124",2,14,0,"tsl"
2,"blast_c_124",2,15,1,"tsl"
1,"blast_c_124",1,16,1,"tsl"
1,"blast_c_124",2,17,0,"tsl"
2,"blast_c_124",2,18,1,"tsl"
1,"blast_c_124",1,19,1,"tsl"
1,"blast_c_124",1,20,1,"tsl"
2,"blast_c_124",2,21,1,"tsl"
1,"blast_c_124",1,22,1,"tsl"
2,"blast_c_124",2,23,1,"tsl"
2,"blast_c_124",1,24,0,"tsl"
2,"blast_c_124",2,25,1,"tsl"
1,"blast_c_124",1,26,1,"tsl"
1,"blast_c_124",2,27,0,"tsl"
1,"blast_c_124",1,28,1,"tsl"
1,"blast_c_124",1,29,1,"tsl"
2,"blast_c_124",2,30,1,"tsl"
2,"blast_c_124",2,31,1,"tsl"
2,"blast_c_124",2,32,1,"tsl"
1,"blast_c_126",1,1,1,"tsl"
2,"blast_c_126",1,2,0,"tsl"
2,"blast_c_126",2,3,1,"tsl"
1,"blast_c_126",1,4,1,"tsl"
2,"blast_c_126",1,5,0,"tsl"
1,"blast_c_126",1,6,1,"tsl"
2,"blast_c_126",2,7,1,"tsl"
1,"blast_c_126",2,8,0,"tsl"
2,"blast_c_126",2,9,1,"tsl"
2,"blast_c_126",2,10,1,"tsl"
1,"blast_c_126",1,11,1,"tsl"
1,"blast_c_126",1,12,1,"tsl"
2,"blast_c_126",1,13,0,"tsl"
1,"blast_c_126",2,14,0,"tsl"
1,"blast_c_126",2,15,0,"tsl"
2,"blast_c_126",1,16,0,"tsl"
1,"blast_c_126",2,17,0,"tsl"
2,"blast_c_126",2,18,1,"tsl"
2,"blast_c_126",1,19,0,"tsl"
1,"blast_c_126",1,20,1,"tsl"
1,"blast_c_126",2,21,0,"tsl"
1,"blast_c_126",1,22,1,"tsl"
2,"blast_c_126",2,23,1,"tsl"
1,"blast_c_126",1,24,1,"tsl"
2,"blast_c_126",2,25,1,"tsl"
1,"blast_c_126",1,26,1,"tsl"
2,"blast_c_126",2,27,1,"tsl"
1,"blast_c_126",1,28,1,"tsl"
1,"blast_c_126",1,29,1,"tsl"
2,"blast_c_126",2,30,1,"tsl"
